image_path,source_dataset,source_label,proposed_label,final_label,split,review_status,reviewer,review_notes,lesion_pattern_notes,quality_notes,duplicate_group_id,challenge_only,exclude_reason
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1449.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR145.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1450.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1451.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,hemorrhage_pattern_dominant_non_dr,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1452.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,mixed_hemorrhage_exudate_pattern,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1453.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1454.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1455.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,dr_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1456.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1457.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1458.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1459.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR146.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1460.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1461.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1462.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1463.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1464.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1465.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1466.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1467.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1468.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1469.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR147.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1470.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1471.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1472.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1473.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1474.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1475.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1476.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1477.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1478.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1479.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
